PSC	0	23092878D	22805865	2777480	5247491	5640148	2391042	0	14.9	8720	0	0	294994
PSC	0	23092879D	23043808	2858401	4801369	5388775	2276376	0	9.8	10115	0	0	422575
PSC	0	23092880D	22950017	2605903	5190289	5481344	2320384	0	11.1	4670	0	0	379912
PSC	0	23092881D	22830931	2683028	5230928	5565299	2354468	0	10.5	8098	0	0	381099
PSC	0	23092882D	23322723	1968598	5568763	5291404	2250795	0	21.3	4518	0	0	265810
PSC	0	23092883D	22953626	2870210	4827306	5410888	2292053	0	9.6	9652	0	0	475056
PSC	0	23092884D	22722742	2801741	5194772	5622679	2379698	0	9.8	28137	0	0	406842
PSC	0	23092885D	22648646	2791833	5248252	5659406	2386864	0	9.9	33840	0	0	437331
PSC	0	23092886D	22729038	2788469	5318646	5697257	2416156	0	15.6	3955	0	0	289704
PSC	0	23092887D	22856990	2755629	5147719	5561115	2348027	0	11.2	7652	0	0	365523
PSC	0	23092888D	23672040	3444061	3691151	5016290	2123103	0	11.3	5299	0	0	318793
PSC	0	23092889D	22590954	2729339	5457889	5754359	2439270	0	12.6	2442	0	0	347643
PSC	0	23092890D	22786060	2778987	5310752	5685020	2410922	0	14.3	7372	0	0	249943
PSC	0	23092891D	22689914	2755900	5476188	5779676	2458957	0	29.3	4806	0	0	203653
PSC	0	23092892D	22536135	2777279	5473677	5800846	2456837	0	13.4	44794	0	0	338658
PSC	0	23092893D	22724251	2773462	5316657	5686049	2410339	0	15.2	8414	0	0	311353
PSC	0	23092894D	22880665	2751939	5169947	5572464	2355232	0	13.8	11163	0	0	323250
PSC	0	23092895D	22468859	2907398	5350113	5811216	2452860	0	10.1	82613	0	0	399518
PSC	0	23092896D	22769882	2788100	5245999	5647864	2392383	0	13.7	19831	0	0	321977
PSC	0	23092897D	22852772	2751627	5132992	5543513	2346848	0	11.1	5548	0	0	388561
PSC	0	23092898D	22284826	2781220	5766327	6007271	2547412	0	16.7	65514	0	0	293227
PSC	0	23092899D	22928174	2847862	4940305	5477078	2316642	0	9.7	12617	0	0	409780
PSC	0	23092900D	22708594	2895446	5190496	5682903	2409135	0	15.2	10320	0	0	331189
PSC	0	23092901D	23084348	2727874	4922991	5382388	2273790	0	9.8	2499	0	0	390900
